link,gold_difference_at_20_minutes,turret_difference_at_20_minutes,dragon_difference_at_20_minutes,Team_Win,kda_top_blue,kda_top_red,kda_jungle_blue,kda_jungle_red,kda_mid_blue,kda_mid_red,kda_ad_blue,kda_ad_red,kda_sp_blue,kda_sp_red,herald_difference_at_20_minutes
/match/br/2721472525,4983.0,1.0,2.0,blue,5.0,0.0,2.5,1.6,3.0,2.0,4.33,0.8,5.0,1.6,0
/match/br/2721469891,-1095.0,0.0,-2.0,red,0.38,1.33,2.0,5.0,1.0,8.0,9.0,1.0,3.67,5.5,-2
/match/br/2721473171,-11162.0,-3.0,-2.0,red,1.25,4.5,0.67,5.5,1.2,8.0,1.0,4.0,0.25,2.67,1
/match/br/2721464706,4214.0,5.0,-2.0,blue,3.2,2.17,1.5,1.2,3.0,1.4,3.5,1.25,4.0,2.4,2
/match/br/2721463785,-2200.0,-1.0,0.0,red,1.25,2.0,2.6,1.83,3.67,2.0,1.11,3.0,4.67,2.2,1
/match/br/2721453946,-1031.0,2.0,3.0,blue,0.8,4.5,2.0,4.0,1.67,3.33,1.0,6.0,2.0,5.0,1
/match/br/2721451844,-7425.0,-4.0,-2.0,red,1.33,1.67,0.75,8.0,1.5,3.5,0.0,7.0,0.5,7.0,-2
/match/br/2721457086,-5593.0,-3.0,2.0,red,0.27,5.33,2.0,3.25,2.0,3.0,4.0,2.25,2.0,2.0,1
/match/br/2721443475,-5844.0,-3.0,-1.0,red,4.5,7.0,1.14,2.4,2.2,3.33,4.33,1.0,4.67,1.0,-2
/match/br/2721446240,2597.0,2.0,1.0,blue,3.0,1.33,4.0,2.0,5.0,1.0,1.5,3.0,2.0,3.0,2
/match/br/2721440678,2249.0,1.0,2.0,blue,2.5,0.67,9.0,0.75,8.0,0.0,2.0,4.0,8.0,4.0,2
/match/br/2721431770,5696.0,4.0,0.0,blue,0.75,4.0,3.67,2.5,3.5,1.6,2.0,1.5,3.0,2.25,1
/match/br/2721427891,2392.0,3.0,-2.0,red,0.2,3.0,0.5,14.0,1.0,9.0,1.0,1.4,9.0,3.0,2
/match/br/2721429395,-5484.0,-3.0,-2.0,red,2.0,5.0,1.5,14.0,0.6,6.67,2.75,2.14,1.44,4.25,-2
/match/br/2721420135,-8885.0,-3.0,-3.0,red,0.0,6.0,0.5,4.0,0.0,3.0,1.5,1.25,1.5,4.5,-2
/match/br/2721419176,-6558.0,0.0,0.0,red,3.0,1.0,1.0,5.0,1.0,10.0,0.75,11.0,0.67,5.0,0
/match/br/2721416386,3256.0,3.0,-1.0,blue,5.0,0.67,10.0,3.0,3.0,1.0,1.33,1.33,1.75,2.5,0
/match/br/2721407964,1940.0,0.0,0.0,red,5.0,2.5,2.0,4.33,1.0,6.5,2.75,0.8,2.0,3.5,-1
/match/br/2721405027,-12467.0,-4.0,-3.0,red,0.17,2.67,0.86,11.0,0.29,5.0,2.0,2.75,1.0,8.0,-2
/match/br/2721391997,-5284.0,-1.0,0.0,red,0.86,0.62,2.0,14.0,1.75,5.5,1.0,3.67,0.62,2.83,0
/match/br/2721393211,3821.0,2.0,-2.0,blue,2.25,2.2,4.33,2.67,3.0,6.0,2.0,3.0,2.5,1.67,2
/match/br/2721387808,1002.0,4.0,-2.0,blue,2.0,0.5,0.75,6.5,1.0,2.25,1.5,2.5,3.33,4.67,0
/match/br/2721387735,-5969.0,-3.0,-2.0,red,1.2,4.0,0.86,5.33,2.5,2.67,0.56,2.8,3.33,2.0,0
/match/br/2721388367,-1532.0,0.0,-2.0,red,0.57,1.4,1.75,2.8,1.33,1.33,1.5,10.0,1.5,6.0,2
/match/br/2721381879,-4893.0,-2.0,2.0,blue,3.0,13.0,1.14,4.2,0.8,2.5,16.0,2.33,1.5,1.62,-2
/match/br/2721376844,4676.0,3.0,0.0,red,2.33,0.33,3.0,9.0,8.0,0.83,3.5,0.75,3.0,7.0,1
/match/br/2721373626,-334.0,0.0,3.0,red,6.0,1.5,1.25,2.67,1.0,4.0,3.5,4.0,2.0,9.0,2
/match/br/2721361838,3177.0,1.0,-2.0,red,2.33,1.17,3.25,1.62,5.33,1.2,0.4,2.25,7.0,1.43,2
/match/br/2721364320,-2472.0,0.0,-2.0,red,0.8,4.5,2.33,2.6,4.0,2.5,2.67,2.6,2.0,2.17,0
/match/br/2721363356,-5156.0,-3.0,-2.0,red,1.33,2.0,0.67,6.0,2.0,2.33,1.0,10.0,0.8,3.0,-2
/match/br/2721363216,-6771.0,-2.0,-2.0,red,1.2,5.33,1.12,2.17,1.33,7.0,1.0,2.0,2.0,6.0,1
/match/br/2721351626,5578.0,3.0,2.0,blue,1.0,2.0,8.0,3.0,4.5,3.0,2.25,3.5,3.0,1.5,2
/match/br/2721345088,6975.0,3.0,2.0,blue,0.14,4.5,8.0,2.67,3.33,1.25,11.0,0.29,15.0,0.67,0
/match/br/2721335896,3733.0,2.0,-1.0,blue,7.0,0.5,7.0,0.64,2.67,0.75,1.75,3.0,2.2,12.0,2
/match/br/2721338396,2220.0,1.0,2.0,blue,1.0,1.0,6.5,1.5,0.5,7.0,11.0,3.5,12.0,1.2,0
/match/br/2721333252,10367.0,3.0,1.0,blue,5.5,1.75,6.0,0.62,7.5,1.2,13.0,0.5,3.25,1.5,2
/match/br/2721326613,9825.0,4.0,2.0,blue,2.0,0.67,7.0,1.25,9.0,0.25,7.0,0.0,7.0,0.0,2
/match/br/2721321519,4896.0,1.0,0.0,blue,1.67,1.67,5.5,0.8,8.0,1.0,6.5,0.33,10.0,2.0,0
/match/br/2721321178,-1428.0,-1.0,-2.0,red,3.0,2.67,1.25,6.0,6.0,5.0,8.0,1.0,2.0,3.0,0
/match/br/2721313812,1276.0,-1.0,0.0,red,2.5,0.75,4.0,6.0,1.5,1.75,2.75,2.0,3.33,1.75,2
/match/br/2721316553,-633.0,-1.0,-1.0,red,0.67,2.25,3.0,0.8,0.78,5.0,15.0,0.6,5.0,1.67,1
/match/br/2721311920,-162.0,-1.0,-2.0,red,2.0,2.5,1.25,3.6,1.17,3.0,4.0,0.29,4.67,1.75,-2
/match/br/2721311761,-1086.0,-2.0,0.0,red,1.8,0.8,6.5,4.0,2.33,2.25,1.83,2.17,2.17,3.5,0
/match/br/2721313142,-6504.0,-4.0,-1.0,red,0.17,4.5,5.5,1.2,1.8,4.5,0.43,5.33,3.2,1.43,-1
/match/br/2721308802,-45.0,3.0,2.0,blue,1.5,2.25,1.67,3.33,0.75,1.25,1.22,7.0,5.5,4.25,2
/match/br/2721310456,-1158.0,0.0,0.0,blue,1.33,0.75,5.0,1.75,2.0,1.67,1.0,4.0,1.75,5.5,0
/match/br/2721303502,-8559.0,-6.0,-2.0,red,0.33,3.33,1.0,14.0,0.38,10.0,3.0,1.33,8.0,3.0,-2
/match/br/2721296178,-10078.0,-5.0,-2.0,red,0.22,2.5,1.5,6.5,0.75,2.67,1.75,13.0,0.25,5.5,-2
/match/br/2721273988,4684.0,2.0,1.0,blue,8.0,0.5,10.0,0.43,7.5,0.6,1.67,2.5,6.5,5.0,0
/match/br/2721274665,7029.0,3.0,0.0,blue,1.25,1.33,4.5,1.5,6.0,2.0,3.67,1.67,7.0,0.83,0
/match/br/2721268329,21.0,-2.0,0.0,red,2.5,2.0,5.0,1.4,2.5,5.0,2.4,2.25,6.5,1.75,-2
/match/br/2721265266,-9084.0,-4.0,-2.0,red,0.25,3.0,1.0,11.0,1.0,1.0,2.5,7.0,3.0,2.67,-1
/match/br/2721258934,-9138.0,-3.0,-2.0,red,3.0,1.67,1.0,12.0,1.75,1.5,0.67,3.67,0.8,14.0,-1
/match/br/2721246071,-4020.0,-1.0,-2.0,red,0.67,1.5,1.5,3.0,1.33,3.5,2.4,2.25,3.67,1.33,1
/match/br/2721240542,-2643.0,-2.0,-3.0,blue,0.8,1.6,4.75,2.6,2.4,2.8,2.0,1.8,1.5,2.0,0
/match/br/2721233984,4460.0,3.0,0.0,blue,9.0,1.2,1.5,1.33,1.0,0.33,4.0,1.5,1.67,2.0,-1
/match/br/2721236323,-4708.0,-3.0,-2.0,red,1.0,4.0,1.5,3.5,4.0,1.5,0.6,0.75,2.0,8.0,-1
/match/br/2721235223,2869.0,2.0,-1.0,blue,1.14,1.67,14.0,0.83,7.0,0.62,3.5,3.0,3.5,2.33,2
/match/br/2721232637,-158.0,0.0,0.0,red,1.0,0.6,11.0,1.4,2.0,1.5,2.33,1.5,2.67,9.0,1
/match/br/2721228583,7196.0,3.0,0.0,red,2.33,3.0,2.33,4.33,1.17,2.0,2.5,1.67,2.0,5.0,2
/match/br/2721214930,-6782.0,-4.0,-1.0,red,1.25,5.0,2.67,2.67,2.0,2.5,0.8,8.0,5.0,8.0,-1
/match/br/2721216080,-4545.0,2.0,-3.0,red,0.6,1.33,1.8,6.0,2.33,3.33,0.64,6.33,1.0,5.33,0
/match/br/2721210712,5605.0,3.0,0.0,blue,4.0,1.5,2.5,1.2,1.67,3.0,7.0,6.0,1.75,2.33,0
/match/br/2721210552,825.0,1.0,0.0,red,1.67,0.75,2.67,3.5,0.6,3.33,1.0,2.0,5.5,1.6,0
/match/br/2721204214,4611.0,6.0,2.0,red,2.5,2.5,2.0,5.0,3.0,2.67,1.5,1.0,2.25,5.5,0
/match/br/2721195532,1778.0,1.0,-2.0,red,2.0,1.33,2.4,3.5,1.25,2.33,1.75,1.5,1.75,11.0,2
/match/br/2721189238,4056.0,0.0,1.0,blue,3.0,1.33,2.33,1.67,2.67,4.0,2.0,3.0,6.0,1.0,0
/match/br/2721185506,384.0,0.0,1.0,blue,2.75,4.67,5.0,1.67,3.25,1.33,1.5,1.2,3.0,7.0,2
/match/br/2721183483,-4216.0,-2.0,-1.0,blue,4.5,0.67,2.33,1.67,0.71,2.0,0.5,12.0,0.8,6.5,1
/match/br/2721181246,-1630.0,-2.0,-3.0,blue,1.0,2.75,2.33,10.0,1.67,3.0,1.0,2.67,3.33,1.0,2
/match/br/2721179037,-1537.0,-1.0,-2.0,blue,4.5,1.2,1.67,3.5,5.0,1.33,1.0,7.5,3.0,3.75,0
/match/br/2721171523,8250.0,5.0,1.0,blue,2.0,1.25,2.4,2.33,12.0,0.33,9.0,2.0,9.0,1.0,2
/match/br/2721169578,-9913.0,-4.0,-2.0,red,1.33,3.0,1.0,3.25,0.38,7.0,2.0,2.25,1.5,6.0,-2
/match/br/2721160022,-7625.0,-2.0,0.0,red,1.17,5.0,1.5,2.0,2.0,0.71,0.83,4.5,0.5,11.0,2
/match/br/2721154832,2724.0,-1.0,-2.0,red,6.0,0.0,1.0,6.0,0.0,5.0,1.33,2.0,3.5,7.0,-2
/match/br/2721155286,-3349.0,-2.0,2.0,blue,1.75,2.0,3.0,4.0,1.67,0.67,1.83,2.4,1.57,3.2,2
/match/br/2721153110,-5648.0,-3.0,-2.0,red,1.0,3.0,1.17,4.67,1.6,2.25,2.0,2.0,3.25,1.25,-1
/match/br/2721147290,2125.0,2.0,2.0,red,3.5,0.67,8.0,0.83,3.0,1.0,3.5,1.2,1.2,6.0,2
/match/br/2721146005,5761.0,1.0,-2.0,blue,5.0,1.0,4.67,2.25,3.33,1.0,1.2,2.2,3.0,4.0,-1
/match/br/2721132937,-3453.0,-1.0,-1.0,red,2.0,9.0,1.67,4.5,1.0,2.33,2.0,2.33,3.33,2.67,-2
/match/br/2721128578,5059.0,-1.0,0.0,blue,2.0,0.78,5.0,1.8,1.75,1.2,1.5,2.12,2.29,3.0,0
/match/br/2721124507,-4236.0,-2.0,-2.0,red,5.0,2.0,1.25,6.5,2.5,3.0,1.0,15.0,0.67,4.0,0
/match/br/2721121747,494.0,1.0,-1.0,blue,0.5,6.0,3.5,5.5,0.5,4.0,3.2,0.75,2.75,1.17,1
/match/br/2721127261,-3798.0,-2.0,-2.0,red,0.2,7.0,1.14,5.0,2.0,2.67,0.5,14.0,0.57,14.0,-2
/match/br/2721118254,-919.0,0.0,-1.0,red,1.2,3.33,1.83,2.33,16.0,3.5,1.5,1.33,3.5,1.17,-2
/match/br/2721108757,-3556.0,-2.0,-2.0,red,3.33,0.38,1.0,3.0,1.2,4.0,0.8,5.5,2.2,14.0,0
/match/br/2721108700,4281.0,0.0,0.0,blue,6.0,0.25,6.5,1.2,1.0,3.0,3.5,0.8,1.8,2.25,1
/match/br/2721108514,-196.0,0.0,-1.0,red,4.5,0.6,14.0,0.67,1.17,1.5,7.0,1.5,1.8,3.5,2
/match/br/2721108356,1702.0,0.0,-1.0,red,0.67,4.0,3.33,0.8,0.83,3.5,2.67,3.0,12.0,0.71,0
/match/br/2721104672,-3106.0,-3.0,1.0,red,0.8,3.5,1.25,13.0,7.0,3.0,1.67,4.5,1.67,4.5,-2
/match/br/2721107207,5771.0,2.0,0.0,blue,3.0,2.67,2.67,1.25,6.5,1.0,2.25,1.5,6.5,10.0,2
/match/br/2721107198,-2537.0,0.0,-2.0,blue,0.5,7.0,1.5,13.0,0.67,4.0,1.5,6.0,0.5,3.0,-1
/match/br/2721106171,1602.0,-1.0,0.0,blue,2.0,1.33,3.67,6.0,7.0,0.67,2.0,2.0,3.5,5.0,0
/match/br/2721103731,-5510.0,-1.0,1.0,blue,1.67,1.17,1.4,6.5,4.0,6.0,1.0,7.0,1.0,4.0,1
/match/br/2721097921,3320.0,3.0,-2.0,blue,9.0,0.0,4.0,12.0,1.33,4.0,3.0,0.83,1.5,1.14,0
/match/br/2721101331,930.0,-1.0,1.0,blue,1.5,0.8,7.0,3.5,1.5,1.4,1.0,3.0,2.33,10.0,0
/match/br/2721092919,-5342.0,-3.0,-2.0,red,1.67,2.25,2.5,2.5,0.5,5.0,0.67,9.0,1.17,23.0,0
/match/br/2721093872,-421.0,0.0,-1.0,red,11.0,0.6,1.17,3.0,1.5,2.2,2.67,5.0,1.4,4.0,1
/match/br/2721096162,4364.0,-1.0,2.0,blue,4.0,1.2,5.0,1.5,7.0,2.0,3.0,0.5,3.67,1.6,0
/match/br/2721094100,-7019.0,-3.0,-3.0,red,1.0,1.0,0.25,7.0,0.33,7.0,0.67,2.0,1.33,6.0,-1
/match/br/2721088019,56.0,-1.0,3.0,red,1.67,2.0,4.0,1.8,3.5,5.0,3.33,2.33,6.0,1.5,-1
/match/br/2721080969,-5449.0,-2.0,-2.0,red,1.0,5.0,0.57,11.0,3.0,0.5,0.67,2.33,0.5,9.0,-1
/match/br/2721083034,482.0,0.0,2.0,blue,1.67,1.67,3.67,3.0,4.0,1.0,1.5,1.67,4.0,9.0,-2
/match/br/2721077616,4411.0,2.0,3.0,blue,1.0,1.33,4.5,3.67,7.0,2.5,1.2,2.0,1.6,3.0,2
/match/br/2721072869,3530.0,2.0,2.0,red,0.5,2.0,3.0,2.33,4.0,1.0,7.0,0.5,5.0,2.5,0
/match/br/2721078427,-2876.0,0.0,-3.0,red,1.25,1.2,3.25,8.0,1.4,1.17,3.25,1.67,1.8,2.0,-2
/match/br/2721077382,1159.0,1.0,0.0,blue,1.5,1.0,4.5,4.0,1.33,1.67,4.0,1.6,7.5,0.38,2
/match/br/2721075525,-1305.0,-2.0,-1.0,red,1.0,2.33,2.6,2.5,11.0,1.0,1.5,2.5,2.2,3.67,-2
/match/br/2721075313,3121.0,1.0,2.0,red,1.75,0.75,9.0,1.17,1.25,3.5,2.0,2.0,4.0,4.33,2
/match/br/2721075058,-1192.0,-2.0,1.0,blue,1.67,1.6,2.67,1.83,2.25,4.0,0.67,4.0,4.67,3.33,0
/match/br/2721071648,4670.0,3.0,-2.0,red,1.33,1.6,4.5,3.5,4.0,3.5,1.67,0.8,2.0,7.0,2
/match/br/2721072052,-7432.0,-4.0,-2.0,red,0.75,7.0,2.0,6.0,2.25,1.8,0.71,5.0,0.6,4.5,0
/match/br/2721070585,361.0,-2.0,1.0,blue,0.4,3.5,2.0,2.0,2.75,1.0,5.5,1.0,6.5,1.75,-2
/match/br/2721067676,3382.0,-1.0,1.0,red,1.0,1.33,2.8,2.25,3.5,2.0,2.67,2.67,3.5,3.0,0
/match/br/2721064243,7550.0,5.0,-2.0,blue,7.0,1.0,1.67,1.43,4.33,2.0,2.67,1.4,3.25,2.75,2
/match/br/2721061857,-4547.0,-2.0,-3.0,red,1.8,1.0,0.67,4.5,1.33,2.0,1.5,6.0,1.33,8.0,-2
/match/br/2721059920,4431.0,-1.0,0.0,blue,2.0,1.0,14.0,1.2,2.5,0.75,3.75,1.0,9.0,1.67,-2
/match/br/2721065042,1840.0,0.0,3.0,blue,11.0,0.33,10.0,1.0,3.5,1.67,1.67,2.33,1.5,4.0,2
/match/br/2721057872,5619.0,3.0,3.0,blue,8.0,0.6,3.5,2.4,3.0,1.33,2.4,1.0,2.6,1.5,0
/match/br/2721053604,-1760.0,0.0,-1.0,red,1.5,1.0,2.0,3.0,2.0,1.0,1.0,8.0,0.4,7.0,1
/match/br/2721050707,1318.0,1.0,-1.0,blue,0.67,1.5,3.0,2.5,2.5,0.5,6.0,2.5,1.5,5.0,0
/match/br/2721052070,-4325.0,-5.0,2.0,red,1.25,2.67,7.0,12.0,2.0,1.0,1.67,4.33,3.0,1.57,-2
/match/br/2721045527,1807.0,2.0,1.0,red,5.5,1.67,4.5,3.5,3.33,1.5,7.0,4.0,7.0,0.8,-2
/match/br/2721040844,4409.0,2.0,1.0,blue,3.0,0.2,4.5,2.0,0.6,2.25,1.75,0.6,8.0,1.5,0
/match/br/2721045196,-3073.0,-1.0,-2.0,red,0.5,3.0,3.0,2.0,3.5,2.0,2.0,0.25,1.33,7.0,-2
/match/br/2721041160,-2376.0,0.0,-1.0,red,3.0,3.0,3.0,6.0,0.0,9.0,5.0,0.2,3.33,0.67,-1
/match/br/2721043096,7997.0,5.0,0.0,blue,5.0,2.5,2.0,1.6,1.33,1.0,0.0,2.5,1.0,6.0,2
/match/br/2721040057,4370.0,3.0,0.0,red,5.0,0.4,4.5,3.5,3.67,1.0,1.67,0.75,7.0,3.0,0
/match/br/2721029806,5763.0,4.0,1.0,blue,1.0,0.75,3.5,3.33,2.0,1.4,3.33,2.0,3.67,0.29,2
/match/br/2721031771,2704.0,3.0,2.0,blue,4.5,2.33,1.43,2.5,1.0,2.5,3.5,1.25,5.33,3.5,0
/match/br/2721022890,9093.0,4.0,0.0,red,2.5,0.75,5.0,1.25,2.6,0.44,4.67,1.67,6.5,4.0,2
/match/br/2721024129,828.0,1.0,-3.0,red,1.5,2.0,7.0,5.0,0.0,2.0,3.0,2.5,1.67,0.75,2
/match/br/2721025054,-3105.0,0.0,0.0,red,4.0,1.5,1.75,3.0,6.0,0.75,4.0,1.5,8.0,0.6,-1
/match/br/2721014980,-3069.0,-1.0,0.0,red,1.0,4.0,1.0,2.5,2.0,6.0,0.5,7.0,2.0,1.5,-1
/match/br/2721013635,3117.0,1.0,1.0,blue,3.5,0.29,2.5,1.25,1.25,7.0,1.0,14.0,1.0,6.5,0
/match/br/2721013588,3131.0,1.0,1.0,blue,2.0,0.5,11.0,0.8,5.0,2.0,1.5,1.6,4.5,9.0,0
/match/br/2721008815,-1460.0,-1.0,0.0,blue,4.5,0.75,3.67,1.0,3.0,1.0,0.67,1.25,5.0,2.5,0
/match/br/2721005736,2754.0,1.0,0.0,blue,2.0,1.67,1.2,5.0,3.67,3.0,4.0,2.5,3.33,1.0,2
/match/br/2721003722,-2449.0,-2.0,-3.0,red,1.33,1.0,3.67,10.0,1.2,1.0,1.14,7.5,1.6,2.2,-2
/match/br/2721003735,3175.0,1.0,1.0,red,3.5,0.5,9.0,1.0,1.8,1.5,6.5,1.0,7.0,1.4,0
/match/br/2721004167,6013.0,4.0,-1.0,red,1.5,1.0,7.0,1.5,3.5,3.0,4.0,1.25,9.0,2.5,0
/match/br/2720998878,9709.0,6.0,2.0,blue,1.0,1.0,6.0,1.4,6.0,1.5,5.0,0.86,4.33,1.0,0
/match/br/2720994766,-526.0,-1.0,1.0,blue,0.67,7.0,8.0,1.5,2.0,1.33,5.0,1.4,2.5,2.0,-1
/match/br/2720998109,-2759.0,-2.0,-3.0,red,4.0,2.0,3.0,4.5,1.0,2.25,1.43,1.0,3.25,1.2,-2
/match/br/2720987805,-1154.0,1.0,1.0,blue,1.0,0.83,1.33,7.0,5.0,3.0,6.0,4.0,1.0,2.0,-1
/match/br/2720991307,6520.0,4.0,3.0,blue,0.57,7.0,13.0,1.2,13.0,0.5,0.5,6.0,16.0,0.25,0
/match/br/2720969738,-3746.0,1.0,2.0,red,1.0,1.0,1.5,15.0,1.2,2.2,1.33,2.33,2.0,5.5,0
/match/br/2720965864,1812.0,-3.0,1.0,blue,0.5,1.33,2.33,4.0,3.5,0.25,3.33,1.0,10.0,1.0,2
/match/br/2720970161,-9070.0,-2.0,0.0,red,1.0,3.0,1.5,6.5,0.5,4.0,0.5,3.0,0.5,6.5,-2
/match/br/2720960822,-1004.0,-1.0,3.0,red,1.0,0.5,2.0,3.67,2.5,6.0,1.33,3.0,0.75,3.5,0
/match/br/2720956878,-3520.0,0.0,-2.0,red,3.0,0.8,3.5,5.5,0.8,2.33,0.67,1.6,2.33,12.0,0
/match/br/2720962090,3829.0,3.0,2.0,blue,0.5,4.0,7.0,4.0,2.5,0.2,4.0,2.33,4.5,4.0,1
/match/br/2720953772,-6562.0,-4.0,2.0,red,0.25,3.0,1.67,7.0,1.0,3.0,1.33,6.0,1.5,2.33,0
/match/br/2720958327,-8900.0,-6.0,-1.0,red,0.86,3.0,1.25,16.0,0.4,2.75,0.86,2.2,0.38,18.0,2
/match/br/2720951731,-2408.0,-2.0,1.0,blue,0.5,2.5,2.8,1.0,7.0,4.0,4.0,1.75,4.33,2.5,-2
/match/br/2720945779,4680.0,2.0,0.0,blue,2.5,3.5,11.0,0.43,0.75,3.5,7.0,0.5,9.0,1.0,2
/match/br/2720947507,6804.0,3.0,0.0,blue,2.0,1.0,2.33,1.75,2.33,3.0,1.0,1.8,3.5,2.67,2
/match/br/2720947477,-4250.0,-2.0,-2.0,blue,1.5,0.5,2.8,3.5,4.0,2.75,0.56,3.0,1.5,2.0,0
/match/br/2720935182,272.0,1.0,-1.0,blue,1.17,2.0,3.0,2.2,2.33,2.5,5.0,1.75,6.0,2.5,0
/match/br/2720927670,-3270.0,-4.0,0.0,blue,0.33,2.5,11.0,3.5,1.0,2.33,4.5,0.8,4.0,1.5,-1
/match/br/2720924226,-4990.0,-2.0,0.0,red,0.8,1.67,3.67,2.5,2.0,2.33,3.33,2.33,3.67,12.0,-2
/match/br/2720921257,-1058.0,0.0,0.0,red,1.4,3.33,1.71,2.0,1.67,12.0,1.0,4.0,3.75,1.5,2
/match/br/2720912816,-6467.0,-2.0,0.0,red,0.0,7.0,1.5,9.0,1.5,0.75,1.0,2.33,2.0,9.0,-2
/match/br/2720913147,-3102.0,-3.0,1.0,red,1.67,3.5,4.0,1.67,1.33,1.67,3.5,1.0,7.0,1.0,-2
/match/br/2720901489,-6615.0,-4.0,-2.0,red,2.0,2.5,1.33,6.5,4.0,2.5,0.56,3.75,3.0,4.0,0
/match/br/2720896243,6246.0,2.0,0.0,blue,2.0,1.33,5.5,3.67,1.6,1.8,0.5,3.33,1.8,2.0,0
